# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
 337300    2.43e+00  2.34e+00    5.90e-03  9.46e-04    1.16e-01  1.11e-01    4.4e-04
 337400    2.83e+00  2.93e+00    3.78e-03  3.29e-03    1.35e-01  1.39e-01    4.4e-04
 337500    2.30e+00  2.27e+00    6.85e-03  5.88e-05    1.09e-01  1.08e-01    4.4e-04
 337600    2.35e+00  2.83e+00    4.07e-03  5.34e-03    1.12e-01  1.35e-01    4.4e-04
 337700    2.21e+00  2.10e+00    1.38e-02  1.36e-02    1.05e-01  9.96e-02    4.4e-04
 337800    1.43e+00  1.44e+00    3.00e-02  2.73e-02    6.63e-02  6.75e-02    4.4e-04
 337900    2.46e+00  2.37e+00    7.29e-03  7.28e-03    1.17e-01  1.13e-01    4.4e-04
 338000    2.63e+00  2.20e+00    4.52e-03  2.92e-03    1.25e-01  1.05e-01    4.4e-04
 338100    2.14e+00  2.32e+00    2.99e-03  3.20e-03    1.02e-01  1.11e-01    4.4e-04
 338200    2.74e+00  2.78e+00    3.30e-02  3.45e-02    1.30e-01  1.31e-01    4.4e-04
 338300    2.03e+00  1.94e+00    1.88e-02  1.88e-02    9.64e-02  9.21e-02    4.4e-04
 338400    1.06e+00  1.11e+00    2.52e-02  2.36e-02    4.99e-02  5.23e-02    4.4e-04
 338500    2.51e+00  2.43e+00    1.54e-02  1.49e-02    1.19e-01  1.15e-01    4.4e-04
 338600    2.51e+00  2.36e+00    6.32e-03  5.17e-03    1.20e-01  1.12e-01    4.4e-04
 338700    2.43e+00  2.06e+00    3.66e-03  2.38e-03    1.16e-01  9.79e-02    4.4e-04
 338800    2.49e+00  1.96e+00    6.96e-03  5.49e-03    1.18e-01  9.34e-02    4.4e-04
 338900    2.07e+00  1.94e+00    2.60e-03  4.08e-03    9.84e-02  9.24e-02    4.4e-04
 339000    2.37e+00  2.35e+00    3.68e-03  8.07e-04    1.13e-01  1.12e-01    4.4e-04
 339100    2.82e+00  2.67e+00    8.60e-03  5.85e-03    1.34e-01  1.27e-01    4.4e-04
 339200    2.60e+00  2.79e+00    2.09e-02  1.46e-02    1.23e-01  1.33e-01    4.4e-04
 339300    2.70e+00  2.40e+00    6.83e-03  6.36e-03    1.29e-01  1.14e-01    4.4e-04
 339400    1.44e+00  1.43e+00    3.57e-02  3.61e-02    6.62e-02  6.55e-02    4.4e-04
 339500    2.38e+00  2.09e+00    6.55e-03  8.82e-03    1.13e-01  9.95e-02    4.4e-04
 339600    1.31e+00  1.41e+00    6.02e-03  5.64e-03    6.22e-02  6.70e-02    4.4e-04
 339700    2.16e+00  2.02e+00    4.36e-03  5.65e-03    1.03e-01  9.62e-02    4.4e-04
 339800    2.52e+00  2.61e+00    6.86e-03  5.09e-03    1.20e-01  1.24e-01    4.4e-04
 339900    2.76e+00  2.84e+00    1.91e-03  2.52e-03    1.32e-01  1.35e-01    4.4e-04
 340000    1.43e+00  1.30e+00    1.07e-02  1.45e-02    6.97e-02  6.31e-02    4.2e-04
 340100    2.30e+00  2.48e+00    1.36e-02  1.54e-02    1.12e-01  1.21e-01    4.2e-04
 340200    2.35e+00  1.88e+00    8.98e-03  9.30e-03    1.15e-01  9.20e-02    4.2e-04
 340300    1.97e+00  2.18e+00    2.16e-02  2.18e-02    9.58e-02  1.06e-01    4.2e-04
 340400    2.58e+00  2.59e+00    4.07e-03  3.45e-03    1.26e-01  1.27e-01    4.2e-04
 340500    2.01e+00  2.06e+00    6.34e-03  4.63e-03    9.83e-02  1.01e-01    4.2e-04
 340600    2.32e+00  2.17e+00    3.46e-03  1.13e-03    1.14e-01  1.06e-01    4.2e-04
 340700    1.78e+00  1.59e+00    5.08e-03  5.96e-03    8.69e-02  7.77e-02    4.2e-04
 340800    2.07e+00  2.00e+00    1.11e-02  1.05e-02    1.01e-01  9.78e-02    4.2e-04
 340900    2.30e+00  2.71e+00    9.30e-03  4.99e-03    1.12e-01  1.32e-01    4.2e-04
 341000    1.93e+00  1.73e+00    4.19e-03  3.44e-03    9.41e-02  8.45e-02    4.2e-04
 341100    2.35e+00  2.28e+00    9.57e-03  1.09e-02    1.15e-01  1.11e-01    4.2e-04
 341200    2.35e+00  2.00e+00    3.50e-03  1.47e-03    1.15e-01  9.75e-02    4.2e-04
 341300    2.96e+00  2.79e+00    5.20e-03  2.29e-03    1.45e-01  1.36e-01    4.2e-04
 341400    2.27e+00  2.16e+00    1.90e-02  2.30e-02    1.11e-01  1.05e-01    4.2e-04
 341500    2.37e+00  2.06e+00    8.45e-03  8.31e-03    1.16e-01  1.01e-01    4.2e-04
 341600    3.33e+00  3.32e+00    1.92e-02  1.42e-02    1.62e-01  1.62e-01    4.2e-04
 341700    2.06e+00  1.19e+00    8.42e-03  1.11e-02    1.01e-01  5.79e-02    4.2e-04
 341800    2.28e+00  2.97e+00    6.00e-03  3.05e-03    1.11e-01  1.45e-01    4.2e-04
 341900    2.34e+00  2.15e+00    4.55e-03  3.93e-03    1.14e-01  1.05e-01    4.2e-04
 342000    2.67e+00  2.88e+00    1.32e-02  1.58e-02    1.30e-01  1.40e-01    4.2e-04
 342100    1.97e+00  2.10e+00    9.85e-03  1.22e-02    9.63e-02  1.02e-01    4.2e-04
 342200    2.36e+00  2.35e+00    1.06e-02  1.11e-02    1.15e-01  1.15e-01    4.2e-04
 342300    2.34e+00  2.47e+00    2.54e-03  1.39e-03    1.14e-01  1.21e-01    4.2e-04
 342400    1.95e+00  2.08e+00    5.86e-03  9.28e-03    9.50e-02  1.02e-01    4.2e-04
 342500    1.55e+00  1.47e+00    1.57e-02  1.57e-02    7.53e-02  7.14e-02    4.2e-04
 342600    1.34e+00  1.42e+00    1.00e-02  9.85e-03    6.52e-02  6.91e-02    4.2e-04
 342700    1.98e+00  1.83e+00    2.60e-03  3.27e-03    9.67e-02  8.96e-02    4.2e-04
 342800    2.38e+00  2.40e+00    2.41e-02  2.68e-02    1.16e-01  1.16e-01    4.2e-04
 342900    2.61e+00  3.02e+00    5.40e-03  2.73e-03    1.27e-01  1.48e-01    4.2e-04
 343000    1.26e+00  1.16e+00    8.48e-03  5.06e-03    6.13e-02  5.67e-02    4.2e-04
 343100    1.25e+00  1.14e+00    1.23e-02  1.32e-02    6.07e-02  5.54e-02    4.2e-04
 343200    2.56e+00  2.58e+00    4.59e-03  6.50e-03    1.25e-01  1.26e-01    4.2e-04
 343300    3.45e+00  3.17e+00    1.91e-02  1.95e-02    1.68e-01  1.55e-01    4.2e-04
 343400    1.72e+00  1.76e+00    2.50e-02  2.06e-02    8.30e-02  8.55e-02    4.2e-04
 343500    2.12e+00  2.10e+00    2.38e-02  2.48e-02    1.03e-01  1.02e-01    4.2e-04
 343600    3.11e+00  3.28e+00    9.32e-03  9.54e-03    1.52e-01  1.60e-01    4.2e-04
 343700    1.97e+00  1.84e+00    8.05e-03  5.53e-03    9.64e-02  8.97e-02    4.2e-04
 343800    1.35e+00  1.20e+00    9.23e-03  1.00e-02    6.58e-02  5.87e-02    4.2e-04
 343900    1.40e+00  1.98e+00    1.44e-02  1.79e-02    6.78e-02  9.64e-02    4.2e-04
 344000    1.48e+00  1.25e+00    5.86e-03  8.52e-03    7.21e-02  6.07e-02    4.2e-04
 344100    1.96e+00  1.93e+00    1.17e-02  1.44e-02    9.54e-02  9.41e-02    4.2e-04
 344200    1.30e+00  1.33e+00    1.33e-02  1.35e-02    6.30e-02  6.46e-02    4.2e-04
 344300    2.69e+00  2.82e+00    1.88e-02  1.97e-02    1.31e-01  1.38e-01    4.2e-04
 344400    2.43e+00  2.46e+00    6.73e-03  7.13e-03    1.19e-01  1.20e-01    4.2e-04
 344500    2.52e+00  2.71e+00    7.09e-03  8.63e-03    1.23e-01  1.32e-01    4.2e-04
 344600    2.37e+00  1.91e+00    3.62e-03  3.87e-03    1.16e-01  9.33e-02    4.2e-04
 344700    1.45e+00  3.62e+00    2.12e-02  1.57e-02    7.01e-02  1.77e-01    4.2e-04
 344800    2.68e+00  2.79e+00    6.61e-03  7.22e-03    1.31e-01  1.36e-01    4.2e-04
 344900    2.44e+00  2.98e+00    3.82e-02  3.80e-02    1.18e-01  1.44e-01    4.2e-04
 345000    2.34e+00  2.12e+00    6.69e-03  1.04e-02    1.14e-01  1.03e-01    4.2e-04
 345100    3.41e+00  3.51e+00    4.00e-03  3.28e-04    1.67e-01  1.71e-01    4.2e-04
 345200    2.10e+00  2.43e+00    3.65e-03  5.52e-04    1.02e-01  1.19e-01    4.2e-04
 345300    2.03e+00  9.81e-01    4.29e-03  4.24e-03    9.94e-02  4.79e-02    4.2e-04
 345400    2.22e+00  1.76e+00    4.72e-03  1.45e-03    1.08e-01  8.62e-02    4.2e-04
 345500    2.77e+00  2.31e+00    3.03e-02  3.23e-02    1.35e-01  1.12e-01    4.2e-04
 345600    2.27e+00  2.22e+00    2.98e-02  2.45e-02    1.10e-01  1.08e-01    4.2e-04
 345700    2.34e+00  2.47e+00    8.24e-03  5.04e-03    1.14e-01  1.21e-01    4.2e-04
 345800    1.98e+00  1.97e+00    1.00e-02  1.10e-02    9.65e-02  9.62e-02    4.2e-04
 345900    1.35e+00  1.37e+00    5.74e-03  4.63e-03    6.61e-02  6.68e-02    4.2e-04
 346000    3.17e+00  2.98e+00    1.58e-02  1.32e-02    1.55e-01  1.46e-01    4.2e-04
 346100    2.20e+00  1.90e+00    1.21e-02  1.06e-02    1.07e-01  9.28e-02    4.2e-04
 346200    2.27e+00  2.25e+00    1.82e-02  2.42e-02    1.10e-01  1.09e-01    4.2e-04
 346300    3.10e+00  3.14e+00    8.83e-03  4.09e-03    1.51e-01  1.53e-01    4.2e-04
 346400    2.34e+00  2.30e+00    1.74e-02  1.80e-02    1.14e-01  1.12e-01    4.2e-04
 346500    1.98e+00  1.90e+00    1.53e-02  1.86e-02    9.62e-02  9.26e-02    4.2e-04
 346600    2.44e+00  2.38e+00    3.69e-03  3.14e-03    1.19e-01  1.16e-01    4.2e-04
 346700    2.41e+00  2.35e+00    2.96e-03  4.19e-03    1.18e-01  1.15e-01    4.2e-04
 346800    1.23e+00  1.25e+00    1.18e-02  1.22e-02    5.99e-02  6.07e-02    4.2e-04
 346900    2.11e+00  2.11e+00    2.83e-02  2.79e-02    1.02e-01  1.02e-01    4.2e-04
 347000    2.44e+00  2.48e+00    1.28e-02  1.25e-02    1.19e-01  1.21e-01    4.2e-04
 347100    2.31e+00  2.18e+00    9.97e-03  4.47e-03    1.13e-01  1.06e-01    4.2e-04
 347200    2.33e+00  2.44e+00    1.02e-02  1.28e-02    1.14e-01  1.19e-01    4.2e-04
 347300    2.27e+00  2.50e+00    1.96e-02  2.31e-02    1.11e-01  1.22e-01    4.2e-04
 347400    2.24e+00  2.34e+00    7.96e-03  8.73e-03    1.09e-01  1.14e-01    4.2e-04
 347500    2.23e+00  1.92e+00    1.31e-02  1.39e-02    1.09e-01  9.38e-02    4.2e-04
 347600    2.06e+00  2.04e+00    3.60e-03  4.07e-03    1.00e-01  9.99e-02    4.2e-04
 347700    1.94e+00  2.30e+00    3.65e-03  2.86e-03    9.49e-02  1.12e-01    4.2e-04
 347800    2.39e+00  2.47e+00    4.84e-03  2.11e-03    1.17e-01  1.21e-01    4.2e-04
 347900    2.32e+00  2.07e+00    3.73e-03  1.22e-03    1.13e-01  1.01e-01    4.2e-04
 348000    2.70e+00  2.72e+00    1.33e-02  1.52e-02    1.32e-01  1.32e-01    4.2e-04
 348100    2.38e+00  2.44e+00    1.97e-02  2.36e-02    1.16e-01  1.19e-01    4.2e-04
 348200    2.50e+00  2.13e+00    4.62e-03  5.74e-03    1.22e-01  1.04e-01    4.2e-04
 348300    1.18e+00  1.33e+00    4.97e-02  5.45e-02    5.54e-02  6.25e-02    4.2e-04
 348400    2.43e+00  2.59e+00    7.71e-03  1.04e-02    1.18e-01  1.27e-01    4.2e-04
 348500    2.01e+00  2.72e+00    1.51e-02  1.08e-02    9.79e-02  1.33e-01    4.2e-04
 348600    2.69e+00  2.34e+00    3.11e-02  2.94e-02    1.31e-01  1.13e-01    4.2e-04
 348700    1.28e+00  1.31e+00    1.03e-02  1.17e-02    6.21e-02  6.38e-02    4.2e-04
 348800    2.27e+00  2.33e+00    6.47e-03  7.87e-03    1.11e-01  1.14e-01    4.2e-04
 348900    2.30e+00  2.70e+00    8.64e-03  8.99e-03    1.12e-01  1.32e-01    4.2e-04
 349000    2.30e+00  2.30e+00    1.48e-02  1.41e-02    1.12e-01  1.12e-01    4.2e-04
 349100    2.19e+00  2.17e+00    3.32e-03  6.11e-04    1.07e-01  1.06e-01    4.2e-04
 349200    2.18e+00  2.43e+00    5.07e-03  2.17e-03    1.06e-01  1.19e-01    4.2e-04
 349300    2.22e+00  2.15e+00    4.96e-03  3.96e-03    1.08e-01  1.05e-01    4.2e-04
 349400    1.98e+00  1.89e+00    2.32e-03  1.88e-03    9.65e-02  9.24e-02    4.2e-04
 349500    2.26e+00  1.95e+00    1.89e-02  1.52e-02    1.10e-01  9.48e-02    4.2e-04
 349600    3.13e+00  2.88e+00    5.21e-03  3.89e-03    1.53e-01  1.41e-01    4.2e-04
 349700    2.46e+00  2.47e+00    2.72e-02  2.06e-02    1.20e-01  1.20e-01    4.2e-04
 349800    2.16e+00  8.43e-01    6.00e-03  9.32e-03    1.05e-01  4.11e-02    4.2e-04
 349900    2.51e+00  3.06e+00    3.85e-03  1.32e-04    1.23e-01  1.49e-01    4.2e-04
 350000    2.21e+00  2.17e+00    7.27e-03  8.39e-03    1.08e-01  1.06e-01    4.2e-04
 350100    2.29e+00  2.37e+00    5.68e-03  9.92e-03    1.12e-01  1.16e-01    4.2e-04
 350200    1.98e+00  2.32e+00    2.39e-02  2.83e-02    9.58e-02  1.13e-01    4.2e-04
 350300    2.06e+00  2.09e+00    1.33e-02  1.16e-02    1.00e-01  1.02e-01    4.2e-04
 350400    2.36e+00  2.33e+00    3.79e-03  3.15e-03    1.15e-01  1.14e-01    4.2e-04
 350500    2.31e+00  1.93e+00    1.60e-02  1.80e-02    1.13e-01  9.37e-02    4.2e-04
 350600    1.35e+00  1.40e+00    1.33e-02  1.32e-02    6.55e-02  6.80e-02    4.2e-04
 350700    1.30e+00  1.23e+00    9.70e-03  9.64e-03    6.32e-02  5.97e-02    4.2e-04
 350800    2.26e+00  2.00e+00    6.43e-03  2.56e-04    1.11e-01  9.75e-02    4.2e-04
 350900    1.36e+00  1.30e+00    1.90e-02  1.89e-02    6.58e-02  6.28e-02    4.2e-04
 351000    2.62e+00  3.63e+00    1.29e-02  1.09e-02    1.28e-01  1.77e-01    4.2e-04
 351100    1.22e+00  1.30e+00    1.41e-02  1.46e-02    5.90e-02  6.30e-02    4.2e-04
 351200    2.27e+00  2.30e+00    1.17e-02  1.04e-02    1.11e-01  1.12e-01    4.2e-04
 351300    2.48e+00  2.37e+00    1.01e-02  6.96e-03    1.21e-01  1.16e-01    4.2e-04
 351400    3.38e+00  3.47e+00    4.89e-03  1.35e-03    1.65e-01  1.70e-01    4.2e-04
 351500    1.97e+00  9.58e-01    3.51e-02  3.43e-02    9.55e-02  4.53e-02    4.2e-04
 351600    3.24e+00  3.34e+00    2.47e-03  1.10e-04    1.58e-01  1.63e-01    4.2e-04
 351700    3.24e+00  3.01e+00    2.02e-03  1.07e-03    1.58e-01  1.47e-01    4.2e-04
 351800    3.33e+00  3.55e+00    5.77e-03  6.25e-03    1.63e-01  1.73e-01    4.2e-04
 351900    1.18e+00  1.43e+00    8.12e-03  8.49e-03    5.76e-02  6.98e-02    4.2e-04
 352000    3.14e+00  2.85e+00    2.29e-02  2.00e-02    1.53e-01  1.39e-01    4.2e-04
 352100    1.57e+00  1.51e+00    7.30e-03  8.39e-03    7.68e-02  7.36e-02    4.2e-04
 352200    2.27e+00  2.09e+00    7.17e-03  5.12e-03    1.11e-01  1.02e-01    4.2e-04
 352300    3.24e+00  3.23e+00    5.38e-03  3.31e-03    1.58e-01  1.58e-01    4.2e-04
 352400    1.45e+00  1.54e+00    4.34e-02  4.18e-02    6.70e-02  7.21e-02    4.2e-04
 352500    2.66e+00  2.60e+00    2.05e-03  1.78e-03    1.30e-01  1.27e-01    4.2e-04
 352600    1.26e+00  1.33e+00    5.88e-03  6.55e-03    6.13e-02  6.48e-02    4.2e-04
 352700    2.63e+00  3.03e+00    1.29e-02  1.31e-02    1.28e-01  1.48e-01    4.2e-04
 352800    2.38e+00  2.03e+00    1.41e-02  1.49e-02    1.16e-01  9.91e-02    4.2e-04
 352900    2.30e+00  2.04e+00    1.03e-02  1.28e-02    1.12e-01  9.97e-02    4.2e-04
 353000    1.63e+00  1.50e+00    3.92e-03  1.84e-03    7.95e-02  7.34e-02    4.2e-04
 353100    2.37e+00  2.64e+00    1.09e-02  9.93e-03    1.16e-01  1.29e-01    4.2e-04
 353200    3.11e+00  2.86e+00    3.68e-03  9.90e-04    1.52e-01  1.40e-01    4.2e-04
 353300    1.37e+00  1.65e+00    2.35e-03  3.73e-03    6.71e-02  8.04e-02    4.2e-04
 353400    2.23e+00  2.29e+00    1.85e-02  2.13e-02    1.09e-01  1.11e-01    4.2e-04
 353500    3.15e+00  3.17e+00    4.19e-03  5.81e-04    1.54e-01  1.55e-01    4.2e-04
 353600    2.24e+00  1.99e+00    3.75e-03  2.76e-03    1.10e-01  9.73e-02    4.2e-04
 353700    2.28e+00  2.34e+00    8.07e-03  1.15e-02    1.11e-01  1.14e-01    4.2e-04
 353800    2.15e+00  2.24e+00    1.50e-02  1.68e-02    1.05e-01  1.09e-01    4.2e-04
 353900    2.06e+00  1.98e+00    5.11e-03  8.38e-03    1.01e-01  9.67e-02    4.2e-04
 354000    2.27e+00  2.66e+00    3.24e-02  3.79e-02    1.10e-01  1.29e-01    4.2e-04
 354100    1.97e+00  1.87e+00    3.55e-03  2.35e-03    9.62e-02  9.13e-02    4.2e-04
 354200    2.26e+00  1.89e+00    9.35e-03  4.48e-03    1.11e-01  9.21e-02    4.2e-04
 354300    2.45e+00  2.24e+00    9.99e-03  8.19e-03    1.20e-01  1.10e-01    4.2e-04
 354400    2.28e+00  2.56e+00    4.34e-03  2.05e-03    1.11e-01  1.25e-01    4.2e-04
 354500    2.62e+00  2.53e+00    2.94e-03  2.01e-03    1.28e-01  1.24e-01    4.2e-04
 354600    1.71e+00  1.03e+00    8.42e-03  6.65e-03    8.37e-02  5.04e-02    4.2e-04
 354700    2.24e+00  2.97e+00    6.23e-03  1.83e-04    1.09e-01  1.45e-01    4.2e-04
 354800    3.18e+00  3.23e+00    1.55e-02  1.70e-02    1.55e-01  1.58e-01    4.2e-04
 354900    2.49e+00  2.47e+00    5.86e-03  4.93e-03    1.22e-01  1.21e-01    4.2e-04
 355000    1.35e+00  1.44e+00    2.09e-03  2.23e-03    6.58e-02  7.02e-02    4.2e-04
 355100    2.36e+00  2.11e+00    9.65e-03  9.47e-03    1.15e-01  1.03e-01    4.2e-04
 355200    2.36e+00  2.47e+00    2.20e-03  6.37e-04    1.16e-01  1.21e-01    4.2e-04
 355300    2.23e+00  1.91e+00    2.30e-02  1.92e-02    1.08e-01  9.27e-02    4.2e-04
 355400    2.27e+00  2.10e+00    1.68e-02  1.12e-02    1.10e-01  1.02e-01    4.2e-04
 355500    2.32e+00  2.42e+00    3.75e-02  3.44e-02    1.12e-01  1.17e-01    4.2e-04
 355600    1.91e+00  2.15e+00    4.96e-03  5.47e-03    9.34e-02  1.05e-01    4.2e-04
 355700    2.34e+00  2.79e+00    1.03e-02  8.04e-03    1.14e-01  1.36e-01    4.2e-04
 355800    2.33e+00  2.24e+00    8.51e-03  1.19e-02    1.14e-01  1.09e-01    4.2e-04
 355900    1.86e+00  1.99e+00    2.12e-02  2.06e-02    9.08e-02  9.68e-02    4.2e-04
 356000    2.32e+00  2.43e+00    3.18e-02  2.56e-02    1.12e-01  1.18e-01    4.2e-04
 356100    3.13e+00  2.76e+00    4.54e-03  5.51e-03    1.53e-01  1.35e-01    4.2e-04
 356200    1.23e+00  1.25e+00    7.19e-03  7.73e-03    6.00e-02  6.09e-02    4.2e-04
 356300    2.50e+00  2.66e+00    3.23e-03  1.28e-03    1.22e-01  1.30e-01    4.2e-04
 356400    2.39e+00  2.65e+00    8.25e-03  4.28e-03    1.17e-01  1.29e-01    4.2e-04
 356500    1.93e+00  2.19e+00    3.23e-03  6.19e-03    9.46e-02  1.07e-01    4.2e-04
 356600    2.04e+00  2.19e+00    6.96e-03  5.62e-03    9.96e-02  1.07e-01    4.2e-04
 356700    2.30e+00  2.47e+00    9.72e-03  4.29e-03    1.12e-01  1.21e-01    4.2e-04
 356800    2.24e+00  2.35e+00    6.39e-03  5.64e-03    1.10e-01  1.15e-01    4.2e-04
 356900    2.24e+00  2.23e+00    9.87e-03  8.58e-03    1.09e-01  1.09e-01    4.2e-04
 357000    1.25e+00  1.27e+00    1.31e-03  1.31e-04    6.13e-02  6.22e-02    4.2e-04
 357100    2.32e+00  2.24e+00    1.01e-02  7.96e-03    1.13e-01  1.09e-01    4.2e-04
 357200    1.37e+00  1.21e+00    7.25e-03  4.75e-03    6.67e-02  5.89e-02    4.2e-04
 357300    2.28e+00  2.61e+00    1.12e-02  5.55e-03    1.11e-01  1.28e-01    4.2e-04
 357400    1.91e+00  1.91e+00    4.92e-03  5.32e-03    9.34e-02  9.32e-02    4.2e-04
 357500    2.67e+00  2.83e+00    6.42e-03  9.11e-03    1.31e-01  1.38e-01    4.2e-04
 357600    2.70e+00  3.62e+00    1.10e-02  6.90e-03    1.32e-01  1.77e-01    4.2e-04
 357700    1.34e+00  1.74e+00    1.69e-02  1.13e-02    6.49e-02  8.47e-02    4.2e-04
 357800    2.34e+00  2.13e+00    4.74e-03  7.69e-03    1.14e-01  1.04e-01    4.2e-04
 357900    2.34e+00  2.14e+00    3.41e-03  3.30e-03    1.14e-01  1.04e-01    4.2e-04
 358000    2.82e+00  2.79e+00    7.03e-03  5.14e-03    1.38e-01  1.36e-01    4.2e-04
 358100    1.93e+00  2.02e+00    1.44e-02  1.30e-02    9.41e-02  9.85e-02    4.2e-04
 358200    3.16e+00  3.08e+00    7.04e-03  9.33e-03    1.54e-01  1.50e-01    4.2e-04
 358300    1.32e+00  1.31e+00    2.21e-03  2.22e-03    6.47e-02  6.41e-02    4.2e-04
 358400    2.37e+00  2.43e+00    5.15e-03  5.44e-03    1.16e-01  1.19e-01    4.2e-04
 358500    2.38e+00  2.27e+00    7.52e-03  1.36e-03    1.16e-01  1.11e-01    4.2e-04
 358600    2.00e+00  1.99e+00    1.86e-02  2.00e-02    9.73e-02  9.67e-02    4.2e-04
 358700    3.15e+00  2.55e+00    3.93e-03  5.87e-04    1.54e-01  1.25e-01    4.2e-04
 358800    1.03e+00  1.12e+00    8.87e-03  6.13e-03    5.03e-02  5.47e-02    4.2e-04
 358900    2.29e+00  2.11e+00    2.43e-02  2.07e-02    1.11e-01  1.02e-01    4.2e-04
 359000    2.37e+00  2.20e+00    5.53e-03  1.04e-02    1.16e-01  1.08e-01    4.2e-04
 359100    2.41e+00  2.23e+00    1.83e-03  5.33e-03    1.18e-01  1.09e-01    4.2e-04
 359200    2.62e+00  2.62e+00    1.81e-02  1.64e-02    1.28e-01  1.28e-01    4.2e-04
 359300    2.28e+00  2.19e+00    4.96e-03  2.80e-03    1.11e-01  1.07e-01    4.2e-04
 359400    2.33e+00  1.98e+00    1.45e-02  1.74e-02    1.14e-01  9.64e-02    4.2e-04
 359500    2.86e+00  2.95e+00    3.42e-03  3.33e-03    1.40e-01  1.44e-01    4.2e-04
 359600    2.43e+00  2.50e+00    2.66e-03  1.60e-03    1.19e-01  1.22e-01    4.2e-04
 359700    2.36e+00  2.22e+00    8.76e-03  5.21e-03    1.15e-01  1.08e-01    4.2e-04
 359800    1.09e+00  1.07e+00    3.37e-02  3.37e-02    5.20e-02  5.09e-02    4.2e-04
 359900    2.28e+00  2.19e+00    9.51e-03  1.33e-02    1.11e-01  1.07e-01    4.2e-04
 360000    1.36e+00  1.27e+00    1.12e-02  6.49e-03    6.78e-02  6.33e-02    4.0e-04
 360100    3.02e+00  3.23e+00    3.95e-03  5.67e-03    1.51e-01  1.62e-01    4.0e-04
 360200    2.26e+00  2.21e+00    4.72e-03  3.65e-03    1.13e-01  1.11e-01    4.0e-04
 360300    2.22e+00  1.98e+00    3.34e-03  1.05e-03    1.11e-01  9.93e-02    4.0e-04
 360400    2.30e+00  2.19e+00    7.11e-03  9.95e-03    1.15e-01  1.10e-01    4.0e-04
 360500    2.16e+00  2.20e+00    1.02e-02  1.15e-02    1.08e-01  1.10e-01    4.0e-04
 360600    2.21e+00  2.07e+00    1.95e-02  2.61e-02    1.10e-01  1.03e-01    4.0e-04
 360700    2.38e+00  2.28e+00    2.14e-02  1.46e-02    1.19e-01  1.14e-01    4.0e-04
 360800    2.58e+00  2.47e+00    2.93e-03  9.20e-04    1.29e-01  1.24e-01    4.0e-04
 360900    2.55e+00  2.61e+00    4.76e-03  4.15e-03    1.28e-01  1.31e-01    4.0e-04
 361000    2.23e+00  1.88e+00    2.55e-02  2.44e-02    1.11e-01  9.35e-02    4.0e-04
 361100    1.29e+00  2.32e+00    2.56e-03  5.35e-03    6.45e-02  1.16e-01    4.0e-04
 361200    3.03e+00  3.04e+00    4.48e-03  4.08e-03    1.52e-01  1.52e-01    4.0e-04
 361300    1.51e+00  1.33e+00    1.58e-02  1.49e-02    7.53e-02  6.61e-02    4.0e-04
 361400    2.06e+00  1.95e+00    1.19e-02  1.17e-02    1.03e-01  9.75e-02    4.0e-04
 361500    2.56e+00  2.40e+00    2.17e-03  2.93e-03    1.28e-01  1.20e-01    4.0e-04
 361600    2.26e+00  2.36e+00    1.60e-02  1.82e-02    1.13e-01  1.18e-01    4.0e-04
 361700    2.15e+00  1.80e+00    1.53e-02  1.34e-02    1.07e-01  8.98e-02    4.0e-04
 361800    2.06e+00  2.18e+00    1.67e-02  1.71e-02    1.03e-01  1.09e-01    4.0e-04
 361900    2.71e+00  2.62e+00    4.26e-03  2.69e-03    1.36e-01  1.31e-01    4.0e-04
 362000    2.10e+00  2.05e+00    1.67e-02  1.31e-02    1.05e-01  1.02e-01    4.0e-04
 362100    2.73e+00  2.59e+00    6.88e-03  9.78e-03    1.37e-01  1.30e-01    4.0e-04
 362200    2.25e+00  2.08e+00    3.02e-03  9.48e-04    1.13e-01  1.04e-01    4.0e-04
 362300    2.20e+00  1.98e+00    7.61e-03  8.71e-03    1.10e-01  9.91e-02    4.0e-04
 362400    3.00e+00  2.73e+00    2.22e-02  2.46e-02    1.50e-01  1.36e-01    4.0e-04
 362500    2.19e+00  2.09e+00    1.15e-02  1.00e-02    1.10e-01  1.05e-01    4.0e-04
 362600    1.53e+00  1.50e+00    2.57e-02  2.42e-02    7.56e-02  7.40e-02    4.0e-04
 362700    2.25e+00  1.94e+00    1.26e-02  1.18e-02    1.13e-01  9.72e-02    4.0e-04
 362800    2.28e+00  1.89e+00    6.68e-03  1.53e-03    1.14e-01  9.48e-02    4.0e-04
 362900    1.87e+00  2.16e+00    6.76e-03  1.04e-02    9.35e-02  1.08e-01    4.0e-04
 363000    2.34e+00  2.11e+00    4.06e-03  2.72e-03    1.17e-01  1.06e-01    4.0e-04
 363100    2.45e+00  2.56e+00    4.52e-03  1.11e-03    1.23e-01  1.28e-01    4.0e-04
 363200    2.31e+00  1.88e+00    2.19e-02  2.09e-02    1.15e-01  9.34e-02    4.0e-04
 363300    1.88e+00  1.93e+00    2.02e-02  3.13e-02    9.34e-02  9.55e-02    4.0e-04
 363400    1.84e+00  1.77e+00    1.40e-02  1.33e-02    9.21e-02  8.86e-02    4.0e-04
 363500    2.54e+00  2.52e+00    5.96e-03  5.86e-03    1.28e-01  1.26e-01    4.0e-04
