# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
  26200    6.46e+00  6.67e+00    1.79e-02  8.55e-03    2.10e-01  2.16e-01    9.5e-04
  26300    6.14e+00  6.54e+00    1.88e-02  2.28e-02    1.99e-01  2.12e-01    9.5e-04
  26400    6.25e+00  5.85e+00    3.77e-02  3.95e-02    2.03e-01  1.90e-01    9.5e-04
  26500    6.11e+00  5.57e+00    1.48e-02  1.37e-02    1.98e-01  1.81e-01    9.5e-04
  26600    6.46e+00  6.76e+00    2.13e-02  2.50e-02    2.10e-01  2.19e-01    9.5e-04
  26700    6.27e+00  5.81e+00    1.15e-02  1.10e-02    2.04e-01  1.88e-01    9.5e-04
  26800    6.97e+00  6.85e+00    5.07e-02  3.71e-02    2.26e-01  2.22e-01    9.5e-04
  26900    6.36e+00  6.75e+00    2.02e-02  3.18e-02    2.06e-01  2.19e-01    9.5e-04
  27000    4.18e+00  3.27e+00    3.76e-02  7.15e-02    1.35e-01  1.06e-01    9.5e-04
  27100    6.74e+00  6.74e+00    2.39e-02  2.70e-02    2.19e-01  2.19e-01    9.5e-04
  27200    4.36e+00  3.94e+00    4.22e-02  2.88e-02    1.41e-01  1.28e-01    9.5e-04
  27300    9.83e+00  9.90e+00    3.71e-02  3.35e-02    3.19e-01  3.21e-01    9.5e-04
  27400    7.02e+00  5.51e+00    1.85e-02  1.51e-02    2.28e-01  1.79e-01    9.5e-04
  27500    6.32e+00  5.72e+00    6.98e-03  7.86e-03    2.05e-01  1.86e-01    9.5e-04
  27600    7.83e+00  7.51e+00    9.48e-03  1.03e-02    2.54e-01  2.44e-01    9.5e-04
  27700    6.69e+00  5.92e+00    3.50e-02  3.87e-02    2.17e-01  1.92e-01    9.5e-04
  27800    7.26e+00  7.32e+00    8.67e-02  9.20e-02    2.35e-01  2.37e-01    9.5e-04
  27900    4.17e+00  3.50e+00    8.24e-03  5.92e-03    1.35e-01  1.14e-01    9.5e-04
  28000    7.54e+00  6.37e+00    3.37e-02  2.25e-02    2.45e-01  2.07e-01    9.5e-04
  28100    4.36e+00  3.74e+00    6.26e-02  6.58e-02    1.41e-01  1.21e-01    9.5e-04
  28200    6.74e+00  6.13e+00    3.58e-02  2.82e-02    2.18e-01  1.99e-01    9.5e-04
  28300    6.84e+00  7.71e+00    4.18e-02  2.77e-02    2.22e-01  2.50e-01    9.5e-04
  28400    7.29e+00  6.53e+00    2.98e-02  3.05e-02    2.37e-01  2.12e-01    9.5e-04
  28500    6.21e+00  6.68e+00    9.92e-03  9.75e-03    2.02e-01  2.17e-01    9.5e-04
  28600    6.31e+00  6.05e+00    1.76e-02  9.41e-03    2.05e-01  1.96e-01    9.5e-04
  28700    7.97e+00  7.16e+00    3.95e-03  4.62e-03    2.59e-01  2.32e-01    9.5e-04
  28800    4.33e+00  4.63e+00    1.46e-01  1.48e-01    1.39e-01  1.49e-01    9.5e-04
  28900    8.30e+00  8.04e+00    6.32e-02  7.30e-02    2.69e-01  2.61e-01    9.5e-04
  29000    1.14e+01  1.10e+01    1.37e-01  1.44e-01    3.69e-01  3.57e-01    9.5e-04
  29100    5.61e+00  5.71e+00    1.26e-01  1.31e-01    1.81e-01  1.84e-01    9.5e-04
  29200    6.74e+00  7.58e+00    7.73e-02  7.54e-02    2.19e-01  2.46e-01    9.5e-04
  29300    6.78e+00  6.56e+00    5.22e-02  5.40e-02    2.20e-01  2.13e-01    9.5e-04
  29400    8.81e+00  9.01e+00    2.76e-02  2.84e-02    2.86e-01  2.92e-01    9.5e-04
  29500    5.60e+00  5.55e+00    4.50e-03  6.95e-03    1.82e-01  1.80e-01    9.5e-04
  29600    4.18e+00  5.15e+00    2.87e-02  1.89e-02    1.35e-01  1.67e-01    9.5e-04
  29700    6.21e+00  6.11e+00    2.04e-02  1.67e-02    2.01e-01  1.98e-01    9.5e-04
  29800    3.59e+00  3.46e+00    4.09e-02  4.46e-02    1.16e-01  1.12e-01    9.5e-04
  29900    6.42e+00  6.02e+00    3.56e-02  3.41e-02    2.08e-01  1.95e-01    9.5e-04
  30000    7.12e+00  6.60e+00    1.21e-02  5.26e-03    2.31e-01  2.14e-01    9.5e-04
  30100    6.88e+00  6.67e+00    1.68e-02  1.63e-02    2.23e-01  2.16e-01    9.5e-04
  30200    5.96e+00  5.35e+00    3.85e-02  3.97e-02    1.93e-01  1.73e-01    9.5e-04
  30300    4.34e+00  4.02e+00    6.71e-02  7.50e-02    1.41e-01  1.30e-01    9.5e-04
  30400    7.29e+00  6.07e+00    3.67e-02  4.38e-02    2.37e-01  1.97e-01    9.5e-04
  30500    9.14e+00  8.46e+00    1.05e-02  8.82e-03    2.96e-01  2.74e-01    9.5e-04
  30600    6.42e+00  6.48e+00    3.23e-02  3.74e-02    2.08e-01  2.10e-01    9.5e-04
  30700    4.14e+00  3.94e+00    4.57e-02  5.03e-02    1.34e-01  1.28e-01    9.5e-04
  30800    4.01e+00  3.12e+00    2.80e-02  4.92e-02    1.30e-01  1.01e-01    9.5e-04
  30900    5.79e+00  4.75e+00    8.47e-03  8.93e-03    1.88e-01  1.54e-01    9.5e-04
  31000    6.86e+00  6.86e+00    3.94e-02  4.13e-02    2.22e-01  2.22e-01    9.5e-04
  31100    7.17e+00  6.74e+00    1.96e-02  2.16e-02    2.33e-01  2.19e-01    9.5e-04
  31200    7.03e+00  6.68e+00    1.04e-02  1.46e-02    2.28e-01  2.17e-01    9.5e-04
  31300    6.67e+00  3.07e+00    2.44e-01  2.40e-01    2.16e-01  9.78e-02    9.5e-04
  31400    7.11e+00  7.10e+00    1.62e-02  9.11e-03    2.31e-01  2.30e-01    9.5e-04
  31500    4.35e+00  3.58e+00    1.20e-02  3.16e-02    1.41e-01  1.16e-01    9.5e-04
  31600    6.71e+00  6.29e+00    2.37e-02  2.20e-02    2.18e-01  2.04e-01    9.5e-04
  31700    6.50e+00  5.90e+00    3.11e-02  2.38e-02    2.11e-01  1.91e-01    9.5e-04
  31800    6.22e+00  5.77e+00    1.27e-02  1.36e-02    2.02e-01  1.87e-01    9.5e-04
  31900    8.45e+00  8.35e+00    3.26e-02  3.41e-02    2.74e-01  2.71e-01    9.5e-04
  32000    6.15e+00  5.94e+00    1.30e-02  4.07e-03    1.99e-01  1.93e-01    9.5e-04
  32100    7.31e+00  6.77e+00    5.09e-02  5.62e-02    2.37e-01  2.20e-01    9.5e-04
  32200    4.00e+00  4.21e+00    2.02e-02  2.42e-02    1.30e-01  1.36e-01    9.5e-04
  32300    6.41e+00  6.37e+00    3.41e-02  4.42e-02    2.08e-01  2.07e-01    9.5e-04
  32400    7.12e+00  7.52e+00    2.47e-02  2.17e-02    2.31e-01  2.44e-01    9.5e-04
  32500    4.09e+00  4.51e+00    7.24e-02  7.37e-02    1.32e-01  1.46e-01    9.5e-04
  32600    6.98e+00  6.57e+00    8.40e-03  2.26e-03    2.26e-01  2.13e-01    9.5e-04
  32700    6.15e+00  5.83e+00    1.26e-02  5.09e-03    1.99e-01  1.89e-01    9.5e-04
  32800    6.07e+00  5.77e+00    6.98e-03  1.09e-02    1.97e-01  1.87e-01    9.5e-04
  32900    6.35e+00  6.72e+00    1.30e-01  1.24e-01    2.06e-01  2.18e-01    9.5e-04
  33000    1.00e+01  1.10e+01    8.36e-02  9.96e-02    3.25e-01  3.58e-01    9.5e-04
  33100    7.55e+00  8.95e+00    3.89e-02  2.09e-02    2.45e-01  2.90e-01    9.5e-04
  33200    6.53e+00  6.40e+00    1.01e-02  2.03e-02    2.12e-01  2.08e-01    9.5e-04
  33300    6.32e+00  6.29e+00    4.36e-02  3.73e-02    2.05e-01  2.04e-01    9.5e-04
  33400    6.90e+00  6.58e+00    3.43e-02  2.24e-02    2.24e-01  2.13e-01    9.5e-04
  33500    4.35e+00  3.98e+00    5.99e-02  5.90e-02    1.41e-01  1.29e-01    9.5e-04
  33600    7.21e+00  7.12e+00    1.81e-02  1.09e-02    2.34e-01  2.31e-01    9.5e-04
  33700    1.01e+01  1.02e+01    8.87e-02  8.05e-02    3.28e-01  3.30e-01    9.5e-04
  33800    7.28e+00  7.92e+00    2.60e-02  9.13e-03    2.36e-01  2.57e-01    9.5e-04
  33900    5.99e+00  5.64e+00    1.98e-02  2.20e-02    1.94e-01  1.83e-01    9.5e-04
  34000    3.32e+00  3.20e+00    1.46e-02  1.32e-02    1.08e-01  1.04e-01    9.5e-04
  34100    6.61e+00  6.95e+00    3.25e-02  4.72e-02    2.15e-01  2.25e-01    9.5e-04
  34200    6.54e+00  6.66e+00    3.12e-02  3.92e-02    2.12e-01  2.16e-01    9.5e-04
  34300    6.51e+00  6.40e+00    4.34e-02  5.18e-02    2.11e-01  2.08e-01    9.5e-04
  34400    4.40e+00  3.63e+00    3.59e-02  3.75e-02    1.43e-01  1.18e-01    9.5e-04
  34500    6.50e+00  5.85e+00    2.27e-02  7.98e-03    2.11e-01  1.90e-01    9.5e-04
  34600    7.11e+00  8.63e+00    1.07e-02  1.03e-02    2.31e-01  2.80e-01    9.5e-04
  34700    6.41e+00  6.60e+00    1.63e-02  4.11e-02    2.08e-01  2.14e-01    9.5e-04
  34800    6.41e+00  4.09e+00    2.37e-02  3.04e-02    2.08e-01  1.33e-01    9.5e-04
  34900    6.19e+00  6.52e+00    1.67e-02  1.51e-02    2.01e-01  2.11e-01    9.5e-04
  35000    3.49e+00  3.15e+00    4.93e-02  4.84e-02    1.13e-01  1.02e-01    9.5e-04
  35100    8.21e+00  7.28e+00    1.57e-02  2.43e-02    2.66e-01  2.36e-01    9.5e-04
  35200    6.06e+00  6.31e+00    9.13e-03  7.02e-03    1.97e-01  2.05e-01    9.5e-04
  35300    4.12e+00  3.27e+00    1.23e-01  1.25e-01    1.33e-01  1.05e-01    9.5e-04
  35400    5.92e+00  5.57e+00    2.76e-02  2.40e-02    1.92e-01  1.81e-01    9.5e-04
  35500    6.80e+00  6.84e+00    4.41e-02  4.17e-02    2.20e-01  2.22e-01    9.5e-04
  35600    6.03e+00  6.65e+00    2.59e-02  1.05e-02    1.96e-01  2.16e-01    9.5e-04
  35700    5.93e+00  5.84e+00    5.99e-02  5.71e-02    1.92e-01  1.89e-01    9.5e-04
  35800    6.08e+00  5.74e+00    2.98e-03  1.15e-03    1.97e-01  1.86e-01    9.5e-04
  35900    5.98e+00  7.10e+00    4.59e-02  6.00e-02    1.94e-01  2.30e-01    9.5e-04
  36000    5.89e+00  5.99e+00    1.06e-02  9.72e-03    1.91e-01  1.94e-01    9.5e-04
  36100    3.80e+00  3.35e+00    3.58e-02  1.73e-02    1.23e-01  1.09e-01    9.5e-04
  36200    5.68e+00  5.62e+00    1.05e-02  6.77e-03    1.84e-01  1.82e-01    9.5e-04
  36300    6.41e+00  7.15e+00    1.23e-02  1.27e-02    2.08e-01  2.32e-01    9.5e-04
  36400    7.00e+00  7.32e+00    5.85e-02  5.98e-02    2.27e-01  2.37e-01    9.5e-04
  36500    7.36e+00  6.98e+00    1.07e-01  1.03e-01    2.38e-01  2.26e-01    9.5e-04
  36600    5.78e+00  5.99e+00    2.05e-02  7.25e-03    1.88e-01  1.94e-01    9.5e-04
  36700    7.51e+00  6.81e+00    8.64e-02  7.68e-02    2.43e-01  2.21e-01    9.5e-04
  36800    8.22e+00  8.16e+00    1.42e-02  3.21e-03    2.67e-01  2.65e-01    9.5e-04
  36900    5.89e+00  5.69e+00    1.64e-02  2.49e-02    1.91e-01  1.85e-01    9.5e-04
  37000    7.64e+00  6.42e+00    1.78e-02  2.06e-02    2.48e-01  2.08e-01    9.5e-04
  37100    6.90e+00  6.07e+00    4.60e-02  4.61e-02    2.24e-01  1.97e-01    9.5e-04
  37200    7.92e+00  7.64e+00    3.14e-02  2.90e-02    2.57e-01  2.48e-01    9.5e-04
  37300    5.94e+00  6.07e+00    4.00e-02  4.40e-02    1.93e-01  1.97e-01    9.5e-04
  37400    5.96e+00  6.37e+00    3.44e-02  3.87e-02    1.93e-01  2.07e-01    9.5e-04
  37500    5.69e+00  5.53e+00    6.00e-02  5.83e-02    1.85e-01  1.79e-01    9.5e-04
  37600    3.56e+00  3.62e+00    1.66e-02  1.45e-02    1.15e-01  1.18e-01    9.5e-04
  37700    5.31e+00  5.41e+00    9.64e-03  9.37e-03    1.72e-01  1.75e-01    9.5e-04
  37800    1.15e+01  1.37e+01    4.85e-02  4.63e-02    3.74e-01  4.43e-01    9.5e-04
  37900    5.55e+00  3.55e+00    6.10e-02  6.51e-02    1.80e-01  1.15e-01    9.5e-04
  38000    5.54e+00  5.11e+00    7.50e-02  7.75e-02    1.79e-01  1.66e-01    9.5e-04
  38100    6.31e+00  6.19e+00    1.71e-02  1.53e-02    2.05e-01  2.01e-01    9.5e-04
  38200    5.87e+00  6.42e+00    3.22e-02  4.42e-02    1.90e-01  2.08e-01    9.5e-04
  38300    4.86e+00  5.08e+00    7.63e-02  7.72e-02    1.57e-01  1.64e-01    9.5e-04
  38400    6.07e+00  5.46e+00    1.52e-02  1.65e-02    1.97e-01  1.77e-01    9.5e-04
  38500    5.98e+00  5.70e+00    7.15e-02  6.20e-02    1.94e-01  1.85e-01    9.5e-04
  38600    5.94e+00  5.87e+00    6.19e-02  6.77e-02    1.92e-01  1.90e-01    9.5e-04
  38700    9.31e+00  8.76e+00    6.97e-02  6.03e-02    3.02e-01  2.84e-01    9.5e-04
  38800    6.33e+00  6.65e+00    3.42e-02  3.23e-02    2.05e-01  2.16e-01    9.5e-04
  38900    3.63e+00  3.59e+00    2.67e-02  2.71e-02    1.18e-01  1.16e-01    9.5e-04
  39000    3.91e+00  3.45e+00    1.04e-02  1.07e-02    1.27e-01  1.12e-01    9.5e-04
  39100    5.40e+00  4.94e+00    5.81e-02  6.13e-02    1.75e-01  1.60e-01    9.5e-04
  39200    7.17e+00  7.16e+00    7.47e-02  7.13e-02    2.32e-01  2.32e-01    9.5e-04
  39300    5.71e+00  6.26e+00    2.91e-02  2.14e-02    1.85e-01  2.03e-01    9.5e-04
  39400    1.04e+01  1.03e+01    2.11e+00  2.12e+00    2.29e-01  2.22e-01    9.5e-04
  39500    7.84e+00  7.79e+00    7.02e-02  6.70e-02    2.54e-01  2.53e-01    9.5e-04
  39600    4.51e+00  4.60e+00    5.12e-02  4.38e-02    1.46e-01  1.49e-01    9.5e-04
  39700    6.76e+00  6.54e+00    2.49e-02  9.14e-03    2.19e-01  2.12e-01    9.5e-04
  39800    6.06e+00  5.95e+00    3.50e-03  6.61e-04    1.97e-01  1.93e-01    9.5e-04
  39900    5.74e+00  5.78e+00    7.58e-03  8.38e-03    1.86e-01  1.88e-01    9.5e-04
  40000    7.52e+00  6.19e+00    6.64e-03  8.26e-03    2.50e-01  2.06e-01    9.0e-04
  40100    5.57e+00  5.91e+00    5.12e-02  5.26e-02    1.85e-01  1.97e-01    9.0e-04
  40200    6.43e+00  6.50e+00    2.18e-02  2.48e-02    2.14e-01  2.16e-01    9.0e-04
  40300    5.86e+00  5.44e+00    6.77e-02  6.27e-02    1.95e-01  1.81e-01    9.0e-04
  40400    5.87e+00  6.15e+00    1.54e-02  2.88e-02    1.96e-01  2.05e-01    9.0e-04
  40500    3.16e+00  2.95e+00    1.62e-01  1.69e-01    1.04e-01  9.67e-02    9.0e-04
  40600    7.63e+00  6.63e+00    3.13e-02  3.26e-02    2.54e-01  2.21e-01    9.0e-04
  40700    6.31e+00  6.08e+00    8.15e-02  8.28e-02    2.10e-01  2.02e-01    9.0e-04
  40800    6.65e+00  6.48e+00    1.17e-02  1.34e-02    2.21e-01  2.16e-01    9.0e-04
  40900    5.83e+00  6.85e+00    1.39e-02  7.38e-03    1.94e-01  2.28e-01    9.0e-04
  41000    5.74e+00  6.70e+00    1.49e-02  7.19e-03    1.91e-01  2.23e-01    9.0e-04
  41100    5.69e+00  5.35e+00    2.65e-02  2.08e-02    1.89e-01  1.78e-01    9.0e-04
  41200    3.66e+00  3.07e+00    5.86e-02  6.46e-02    1.22e-01  1.02e-01    9.0e-04
  41300    4.76e+00  5.12e+00    2.97e-02  3.55e-02    1.58e-01  1.70e-01    9.0e-04
  41400    5.45e+00  5.33e+00    4.25e-03  4.89e-03    1.81e-01  1.77e-01    9.0e-04
  41500    5.39e+00  5.07e+00    2.56e-02  2.12e-02    1.79e-01  1.69e-01    9.0e-04
  41600    4.06e+00  3.73e+00    1.34e-02  1.60e-02    1.35e-01  1.24e-01    9.0e-04
  41700    7.75e+00  8.24e+00    4.30e-02  4.41e-02    2.58e-01  2.74e-01    9.0e-04
  41800    6.04e+00  7.09e+00    2.95e-02  2.94e-02    2.01e-01  2.36e-01    9.0e-04
  41900    5.86e+00  6.70e+00    3.84e-02  2.80e-02    1.95e-01  2.23e-01    9.0e-04
  42000    4.72e+00  4.24e+00    5.24e-02  5.57e-02    1.57e-01  1.41e-01    9.0e-04
  42100    3.52e+00  3.75e+00    1.91e-02  1.87e-02    1.17e-01  1.25e-01    9.0e-04
  42200    4.80e+00  4.87e+00    3.22e-03  2.26e-03    1.60e-01  1.62e-01    9.0e-04
  42300    6.08e+00  6.45e+00    9.14e-02  8.75e-02    2.02e-01  2.14e-01    9.0e-04
  42400    5.90e+00  5.78e+00    1.23e-02  2.02e-02    1.96e-01  1.93e-01    9.0e-04
  42500    5.17e+00  5.90e+00    1.42e-02  6.17e-03    1.72e-01  1.96e-01    9.0e-04
  42600    5.47e+00  5.40e+00    3.26e-02  3.12e-02    1.82e-01  1.80e-01    9.0e-04
  42700    6.23e+00  5.43e+00    8.68e-03  5.94e-03    2.07e-01  1.81e-01    9.0e-04
  42800    5.71e+00  5.93e+00    1.11e-02  1.03e-02    1.90e-01  1.98e-01    9.0e-04
  42900    5.56e+00  5.14e+00    4.95e-02  3.73e-02    1.85e-01  1.71e-01    9.0e-04
  43000    7.41e+00  7.85e+00    3.15e-02  4.41e-02    2.46e-01  2.61e-01    9.0e-04
  43100    3.73e+00  3.15e+00    1.32e-02  1.29e-02    1.24e-01  1.05e-01    9.0e-04
  43200    5.47e+00  4.68e+00    1.88e-02  1.91e-02    1.82e-01  1.56e-01    9.0e-04
  43300    5.50e+00  4.69e+00    1.18e-02  1.20e-02    1.83e-01  1.56e-01    9.0e-04
  43400    5.45e+00  5.57e+00    5.80e-02  4.26e-02    1.81e-01  1.85e-01    9.0e-04
  43500    6.98e+00  6.80e+00    5.57e-03  1.23e-03    2.32e-01  2.27e-01    9.0e-04
  43600    5.50e+00  5.22e+00    3.96e-02  4.40e-02    1.83e-01  1.74e-01    9.0e-04
  43700    5.44e+00  4.86e+00    1.40e-02  1.07e-02    1.81e-01  1.62e-01    9.0e-04
  43800    6.37e+00  6.62e+00    4.21e-02  2.80e-02    2.12e-01  2.20e-01    9.0e-04
  43900    5.99e+00  6.68e+00    1.53e-02  1.14e-02    1.99e-01  2.22e-01    9.0e-04
  44000    5.55e+00  5.01e+00    2.64e-02  3.29e-02    1.85e-01  1.67e-01    9.0e-04
  44100    6.41e+00  5.86e+00    2.10e-02  1.88e-02    2.13e-01  1.95e-01    9.0e-04
  44200    7.12e+00  6.93e+00    3.66e-02  2.65e-02    2.37e-01  2.31e-01    9.0e-04
  44300    5.47e+00  6.48e+00    1.42e-02  2.02e-02    1.82e-01  2.16e-01    9.0e-04
  44400    3.12e+00  2.86e+00    1.61e-01  1.59e-01    1.03e-01  9.38e-02    9.0e-04
  44500    4.89e+00  5.68e+00    2.43e-02  1.74e-02    1.63e-01  1.89e-01    9.0e-04
  44600    5.54e+00  5.70e+00    4.23e-02  6.51e-02    1.84e-01  1.90e-01    9.0e-04
  44700    5.80e+00  5.72e+00    3.79e-02  3.39e-02    1.93e-01  1.90e-01    9.0e-04
  44800    5.16e+00  5.41e+00    3.21e-02  3.51e-02    1.72e-01  1.80e-01    9.0e-04
  44900    5.03e+00  5.21e+00    2.62e-02  2.67e-02    1.67e-01  1.73e-01    9.0e-04
  45000    5.07e+00  4.85e+00    6.31e-02  6.09e-02    1.68e-01  1.61e-01    9.0e-04
  45100    5.29e+00  4.91e+00    1.52e-02  1.59e-02    1.76e-01  1.63e-01    9.0e-04
  45200    1.06e+01  1.04e+01    4.47e-02  4.23e-02    3.52e-01  3.45e-01    9.0e-04
  45300    5.36e+00  5.87e+00    1.14e-02  6.23e-03    1.78e-01  1.95e-01    9.0e-04
  45400    3.27e+00  3.57e+00    4.24e-02  4.15e-02    1.09e-01  1.19e-01    9.0e-04
  45500    7.83e+00  8.96e+00    4.68e-02  6.06e-02    2.61e-01  2.98e-01    9.0e-04
  45600    3.09e+00  2.89e+00    2.29e-02  2.31e-02    1.03e-01  9.62e-02    9.0e-04
  45700    4.65e+00  4.91e+00    6.29e-02  6.42e-02    1.54e-01  1.63e-01    9.0e-04
  45800    5.33e+00  5.70e+00    4.20e-02  3.31e-02    1.77e-01  1.90e-01    9.0e-04
  45900    6.98e+00  6.26e+00    2.99e-02  2.76e-02    2.32e-01  2.08e-01    9.0e-04
  46000    5.04e+00  5.04e+00    1.05e-02  8.16e-03    1.68e-01  1.68e-01    9.0e-04
  46100    4.53e+00  4.23e+00    4.26e-03  4.44e-03    1.51e-01  1.41e-01    9.0e-04
  46200    5.96e+00  6.06e+00    2.80e-02  1.63e-02    1.98e-01  2.02e-01    9.0e-04
  46300    5.25e+00  5.58e+00    7.86e-03  4.38e-03    1.75e-01  1.86e-01    9.0e-04
  46400    5.39e+00  6.61e+00    1.26e-02  1.66e-02    1.79e-01  2.20e-01    9.0e-04
  46500    3.76e+00  3.37e+00    1.22e-01  1.07e-01    1.24e-01  1.11e-01    9.0e-04
  46600    5.17e+00  5.36e+00    3.85e-02  2.50e-02    1.72e-01  1.78e-01    9.0e-04
  46700    5.47e+00  5.61e+00    1.51e-01  1.49e-01    1.82e-01  1.86e-01    9.0e-04
  46800    6.39e+00  6.13e+00    9.70e-03  3.11e-04    2.13e-01  2.04e-01    9.0e-04
  46900    7.98e+00  8.48e+00    3.89e-02  4.13e-02    2.65e-01  2.82e-01    9.0e-04
  47000    3.45e+00  3.61e+00    2.07e-02  1.48e-02    1.15e-01  1.20e-01    9.0e-04
  47100    5.19e+00  5.17e+00    1.00e-02  1.19e-02    1.73e-01  1.72e-01    9.0e-04
  47200    2.80e+00  2.99e+00    5.97e-02  6.08e-02    9.29e-02  9.93e-02    9.0e-04
  47300    5.75e+00  7.11e+00    4.26e-02  3.80e-02    1.91e-01  2.37e-01    9.0e-04
  47400    5.35e+00  4.92e+00    1.86e-02  1.79e-02    1.78e-01  1.64e-01    9.0e-04
  47500    5.59e+00  6.03e+00    9.80e-03  1.04e-02    1.86e-01  2.01e-01    9.0e-04
  47600    3.49e+00  3.17e+00    2.78e-02  3.17e-02    1.16e-01  1.05e-01    9.0e-04
  47700    7.59e+00  7.24e+00    4.92e-02  5.36e-02    2.53e-01  2.41e-01    9.0e-04
  47800    5.39e+00  5.62e+00    1.79e-02  2.16e-02    1.79e-01  1.87e-01    9.0e-04
  47900    6.08e+00  5.81e+00    3.43e-02  2.87e-02    2.02e-01  1.93e-01    9.0e-04
  48000    4.96e+00  4.39e+00    2.16e-02  2.10e-02    1.65e-01  1.46e-01    9.0e-04
  48100    5.22e+00  5.15e+00    1.20e-02  1.18e-02    1.74e-01  1.71e-01    9.0e-04
  48200    5.10e+00  5.59e+00    1.25e-01  1.29e-01    1.69e-01  1.86e-01    9.0e-04
  48300    5.70e+00  4.63e+00    2.81e-02  2.42e-02    1.90e-01  1.54e-01    9.0e-04
  48400    6.91e+00  6.88e+00    4.28e-03  2.06e-04    2.30e-01  2.29e-01    9.0e-04
  48500    3.25e+00  3.66e+00    7.60e-02  7.39e-02    1.08e-01  1.21e-01    9.0e-04
  48600    3.45e+00  3.35e+00    5.36e-02  5.45e-02    1.15e-01  1.11e-01    9.0e-04
  48700    5.31e+00  5.85e+00    7.83e-02  7.99e-02    1.76e-01  1.94e-01    9.0e-04
  48800    5.98e+00  5.93e+00    2.90e-02  2.29e-02    1.99e-01  1.97e-01    9.0e-04
  48900    5.47e+00  4.94e+00    1.96e-02  2.22e-02    1.82e-01  1.64e-01    9.0e-04
  49000    5.11e+00  5.52e+00    1.20e-02  1.49e-02    1.70e-01  1.84e-01    9.0e-04
  49100    6.05e+00  6.56e+00    6.72e-02  7.15e-02    2.01e-01  2.18e-01    9.0e-04
  49200    5.88e+00  4.90e+00    4.45e-03  6.08e-03    1.96e-01  1.63e-01    9.0e-04
  49300    4.77e+00  5.39e+00    2.03e-02  6.86e-03    1.59e-01  1.79e-01    9.0e-04
  49400    5.07e+00  5.43e+00    9.49e-03  7.82e-03    1.69e-01  1.81e-01    9.0e-04
  49500    5.34e+00  5.37e+00    4.05e-02  2.97e-02    1.78e-01  1.79e-01    9.0e-04
  49600    7.15e+00  6.65e+00    1.15e-02  1.59e-02    2.38e-01  2.21e-01    9.0e-04
  49700    5.89e+00  6.19e+00    4.22e-02  4.70e-02    1.96e-01  2.06e-01    9.0e-04
  49800    6.57e+00  6.68e+00    6.71e-02  7.38e-02    2.18e-01  2.22e-01    9.0e-04
  49900    7.68e+00  7.02e+00    1.20e-02  9.70e-03    2.56e-01  2.34e-01    9.0e-04
  50000    5.26e+00  5.00e+00    8.37e-03  9.72e-03    1.75e-01  1.66e-01    9.0e-04
  50100    5.60e+00  5.17e+00    4.53e-02  4.62e-02    1.86e-01  1.72e-01    9.0e-04
  50200    7.33e+00  7.16e+00    8.38e-02  8.19e-02    2.44e-01  2.38e-01    9.0e-04
  50300    6.65e+00  6.39e+00    5.54e-03  3.48e-04    2.21e-01  2.13e-01    9.0e-04
  50400    5.16e+00  5.26e+00    9.44e-03  7.09e-03    1.72e-01  1.75e-01    9.0e-04
  50500    2.89e+00  2.78e+00    1.30e-02  1.10e-02    9.61e-02  9.26e-02    9.0e-04
  50600    9.07e+00  8.87e+00    3.22e-02  3.50e-02    3.02e-01  2.95e-01    9.0e-04
  50700    3.31e+00  2.93e+00    3.01e-02  2.96e-02    1.10e-01  9.73e-02    9.0e-04
  50800    2.93e+00  2.85e+00    5.26e-02  5.27e-02    9.75e-02  9.47e-02    9.0e-04
  50900    5.87e+00  5.80e+00    1.04e-02  5.01e-03    1.95e-01  1.93e-01    9.0e-04
  51000    5.18e+00  5.24e+00    3.05e-02  2.58e-02    1.72e-01  1.74e-01    9.0e-04
  51100    3.11e+00  2.81e+00    4.08e-02  3.85e-02    1.03e-01  9.32e-02    9.0e-04
  51200    5.54e+00  4.79e+00    3.35e-02  2.06e-02    1.84e-01  1.59e-01    9.0e-04
  51300    4.04e+00  3.60e+00    4.36e-02  4.44e-02    1.34e-01  1.20e-01    9.0e-04
  51400    6.07e+00  6.46e+00    1.49e-02  2.06e-02    2.02e-01  2.15e-01    9.0e-04
  51500    8.34e+00  7.63e+00    1.00e-01  1.05e-01    2.77e-01  2.54e-01    9.0e-04
  51600    5.71e+00  4.96e+00    7.66e-03  2.18e-03    1.90e-01  1.65e-01    9.0e-04
  51700    5.18e+00  5.38e+00    1.18e-02  1.37e-02    1.73e-01  1.79e-01    9.0e-04
  51800    5.19e+00  6.24e+00    3.04e-02  3.43e-02    1.73e-01  2.08e-01    9.0e-04
  51900    5.94e+00  5.74e+00    3.32e-02  2.82e-02    1.98e-01  1.91e-01    9.0e-04
  52000    6.91e+00  6.26e+00    1.94e-02  2.27e-02    2.30e-01  2.08e-01    9.0e-04
  52100    5.12e+00  5.27e+00    5.54e-02  5.35e-02    1.70e-01  1.75e-01    9.0e-04
  52200    5.54e+00  5.62e+00    2.92e-02  3.06e-02    1.84e-01  1.87e-01    9.0e-04
  52300    3.18e+00  2.78e+00    4.14e-03  2.20e-03    1.06e-01  9.27e-02    9.0e-04
  52400    7.03e+00  6.81e+00    3.59e-02  3.36e-02    2.34e-01  2.26e-01    9.0e-04
