# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
1758800    3.23e-01  2.74e-01    3.92e-03  3.20e-03    9.02e-02  7.65e-02    1.2e-05
1758900    3.83e-01  3.78e-01    2.45e-03  4.35e-04    1.08e-01  1.07e-01    1.2e-05
1759000    3.52e-01  3.23e-01    5.54e-03  4.84e-03    9.74e-02  8.94e-02    1.2e-05
1759100    3.19e-01  3.18e-01    1.97e-03  1.29e-03    8.97e-02  8.97e-02    1.2e-05
1759200    1.82e-01  1.75e-01    2.29e-03  2.28e-03    5.07e-02  4.86e-02    1.2e-05
1759300    2.87e-01  3.34e-01    5.83e-03  8.22e-03    7.80e-02  8.93e-02    1.2e-05
1759400    3.59e-01  3.42e-01    7.61e-03  5.97e-03    9.74e-02  9.41e-02    1.2e-05
1759500    3.18e-01  2.74e-01    5.43e-03  3.28e-03    8.76e-02  7.64e-02    1.2e-05
1759600    3.29e-01  3.42e-01    3.01e-03  3.78e-04    9.23e-02  9.66e-02    1.2e-05
1759700    3.12e-01  2.64e-01    2.86e-03  5.40e-04    8.75e-02  7.47e-02    1.2e-05
1759800    3.85e-01  3.43e-01    2.65e-03  3.15e-03    1.08e-01  9.62e-02    1.2e-05
1759900    1.84e-01  1.82e-01    3.23e-03  3.68e-03    5.04e-02  4.95e-02    1.2e-05
1760000    2.79e-01  2.63e-01    4.04e-03  2.33e-03    7.94e-02  7.56e-02    1.1e-05
1760100    3.03e-01  2.51e-01    2.39e-03  1.66e-03    8.73e-02  7.24e-02    1.1e-05
1760200    8.41e-02  1.49e-01    2.17e-03  2.71e-03    2.43e-02  4.30e-02    1.1e-05
1760300    3.83e-01  4.14e-01    5.41e-03  1.01e-03    1.09e-01  1.20e-01    1.1e-05
1760400    3.39e-01  2.84e-01    3.03e-03  6.70e-04    9.73e-02  8.22e-02    1.1e-05
1760500    3.37e-01  2.82e-01    2.02e-03  1.75e-03    9.72e-02  8.14e-02    1.1e-05
1760600    3.21e-01  3.23e-01    2.27e-03  1.49e-03    9.23e-02  9.32e-02    1.1e-05
1760700    4.24e-01  4.59e-01    1.76e-03  1.93e-03    1.23e-01  1.33e-01    1.1e-05
1760800    1.76e-01  1.93e-01    5.90e-04  6.57e-04    5.09e-02  5.58e-02    1.1e-05
1760900    4.18e-01  4.28e-01    4.52e-03  3.09e-03    1.20e-01  1.23e-01    1.1e-05
1761000    3.39e-01  3.36e-01    3.65e-03  3.62e-03    9.71e-02  9.62e-02    1.1e-05
1761100    3.06e-01  3.16e-01    2.23e-03  3.00e-03    8.81e-02  9.06e-02    1.1e-05
1761200    1.84e-01  1.75e-01    3.49e-03  3.80e-03    5.13e-02  4.82e-02    1.1e-05
1761300    4.83e-01  4.45e-01    3.18e-03  3.68e-03    1.39e-01  1.28e-01    1.1e-05
1761400    3.38e-01  3.25e-01    2.42e-03  5.82e-04    9.73e-02  9.40e-02    1.1e-05
1761500    3.04e-01  2.74e-01    1.30e-03  1.02e-03    8.77e-02  7.91e-02    1.1e-05
1761600    3.41e-01  3.05e-01    4.37e-03  2.10e-03    9.71e-02  8.79e-02    1.1e-05
1761700    3.25e-01  3.01e-01    4.64e-03  4.01e-03    9.22e-02  8.57e-02    1.1e-05
1761800    3.39e-01  3.55e-01    3.15e-03  3.30e-04    9.73e-02  1.03e-01    1.1e-05
1761900    3.02e-01  2.88e-01    1.27e-03  4.19e-04    8.73e-02  8.32e-02    1.1e-05
1762000    1.79e-01  1.63e-01    2.33e-03  2.07e-03    5.09e-02  4.63e-02    1.1e-05
1762100    3.11e-01  3.11e-01    1.88e-03  1.23e-03    8.97e-02  8.97e-02    1.1e-05
1762200    3.42e-01  3.35e-01    4.52e-03  5.22e-03    9.75e-02  9.48e-02    1.1e-05
1762300    4.18e-01  4.18e-01    5.11e-03  5.35e-03    1.19e-01  1.19e-01    1.1e-05
1762400    3.02e-01  3.13e-01    2.67e-03  1.37e-03    8.72e-02  9.06e-02    1.1e-05
1762500    3.38e-01  3.10e-01    2.12e-03  2.93e-04    9.74e-02  8.96e-02    1.1e-05
1762600    2.80e-01  2.91e-01    3.61e-03  6.32e-03    8.00e-02  8.06e-02    1.1e-05
1762700    3.15e-01  3.49e-01    3.65e-03  7.06e-03    9.01e-02  9.72e-02    1.1e-05
1762800    3.38e-01  2.66e-01    2.43e-03  1.53e-03    9.72e-02  7.68e-02    1.1e-05
1762900    3.38e-01  3.40e-01    3.11e-03  3.57e-03    9.71e-02  9.74e-02    1.1e-05
1763000    3.04e-01  3.33e-01    2.12e-03  2.08e-03    8.76e-02  9.60e-02    1.1e-05
1763100    3.04e-01  2.99e-01    1.44e-03  1.02e-03    8.77e-02  8.63e-02    1.1e-05
1763200    4.25e-01  4.21e-01    3.30e-03  4.83e-03    1.22e-01  1.20e-01    1.1e-05
1763300    1.78e-01  1.81e-01    2.64e-03  2.65e-03    5.05e-02  5.13e-02    1.1e-05
1763400    3.12e-01  3.02e-01    2.05e-03  1.57e-03    8.98e-02  8.73e-02    1.1e-05
1763500    3.37e-01  3.17e-01    1.98e-03  1.02e-04    9.73e-02  9.17e-02    1.1e-05
1763600    3.42e-01  3.45e-01    4.55e-03  4.03e-03    9.75e-02  9.88e-02    1.1e-05
1763700    1.76e-01  1.53e-01    1.00e-03  1.37e-03    5.08e-02  4.39e-02    1.1e-05
1763800    3.11e-01  3.26e-01    2.14e-03  2.80e-03    8.96e-02  9.38e-02    1.1e-05
1763900    2.98e-01  3.40e-01    2.30e-03  2.63e-03    8.61e-02  9.82e-02    1.1e-05
1764000    3.38e-01  3.26e-01    5.38e-03  4.76e-03    9.55e-02  9.26e-02    1.1e-05
1764100    3.38e-01  3.26e-01    2.05e-03  2.01e-03    9.75e-02  9.41e-02    1.1e-05
1764200    3.22e-01  3.29e-01    3.29e-03  2.83e-03    9.24e-02  9.45e-02    1.1e-05
1764300    3.05e-01  2.77e-01    2.87e-03  3.44e-03    8.76e-02  7.89e-02    1.1e-05
1764400    1.80e-01  1.81e-01    2.83e-03  2.60e-03    5.09e-02  5.14e-02    1.1e-05
1764500    3.37e-01  3.59e-01    2.03e-03  2.33e-03    9.73e-02  1.04e-01    1.1e-05
1764600    3.01e-01  3.62e-01    5.79e-03  5.29e-03    8.59e-02  1.04e-01    1.1e-05
1764700    4.35e-01  3.71e-01    2.95e-03  6.03e-04    1.25e-01  1.07e-01    1.1e-05
1764800    3.04e-01  2.43e-01    1.46e-03  1.14e-03    8.78e-02  7.02e-02    1.1e-05
1764900    4.17e-01  4.00e-01    3.52e-03  2.06e-03    1.20e-01  1.16e-01    1.1e-05
1765000    3.03e-01  2.74e-01    1.32e-03  1.18e-03    8.76e-02  7.91e-02    1.1e-05
1765100    3.21e-01  2.83e-01    2.23e-03  1.42e-03    9.24e-02  8.18e-02    1.1e-05
1765200    4.38e-01  5.06e-01    8.60e-03  9.94e-03    1.22e-01  1.41e-01    1.1e-05
1765300    3.06e-01  3.41e-01    1.30e-03  6.46e-04    8.84e-02  9.86e-02    1.1e-05
1765400    3.39e-01  3.55e-01    2.71e-03  1.97e-03    9.74e-02  1.03e-01    1.1e-05
1765500    3.24e-01  3.40e-01    8.36e-03  8.28e-03    8.82e-02  9.32e-02    1.1e-05
1765600    3.37e-01  3.33e-01    2.01e-03  3.66e-03    9.73e-02  9.52e-02    1.1e-05
1765700    3.37e-01  3.37e-01    1.98e-03  1.14e-03    9.73e-02  9.73e-02    1.1e-05
1765800    3.38e-01  4.16e-01    2.39e-03  6.86e-03    9.72e-02  1.18e-01    1.1e-05
1765900    3.14e-01  2.56e-01    2.54e-03  2.74e-03    9.02e-02  7.32e-02    1.1e-05
1766000    2.90e-01  2.84e-01    7.77e-03  4.57e-03    7.85e-02  8.04e-02    1.1e-05
1766100    4.86e-01  5.75e-01    2.84e-03  4.30e-03    1.40e-01  1.66e-01    1.1e-05
1766200    3.22e-01  2.79e-01    3.43e-03  3.04e-03    9.24e-02  7.99e-02    1.1e-05
1766300    3.37e-01  2.89e-01    1.93e-03  1.88e-04    9.71e-02  8.35e-02    1.1e-05
1766400    4.11e-01  3.50e-01    1.27e-03  2.56e-03    1.19e-01  1.01e-01    1.1e-05
1766500    3.75e-01  4.18e-01    1.67e-03  3.50e-03    1.08e-01  1.20e-01    1.1e-05
1766600    3.00e-01  3.28e-01    2.19e-03  2.06e-03    8.67e-02  9.47e-02    1.1e-05
1766700    3.38e-01  3.43e-01    1.97e-03  3.65e-05    9.75e-02  9.91e-02    1.1e-05
1766800    4.33e-01  4.30e-01    2.99e-03  4.34e-03    1.25e-01  1.23e-01    1.1e-05
1766900    3.38e-01  3.05e-01    2.37e-03  1.27e-03    9.73e-02  8.81e-02    1.1e-05
1767000    1.82e-01  1.88e-01    3.23e-03  2.78e-03    5.10e-02  5.33e-02    1.1e-05
1767100    3.08e-01  3.09e-01    3.95e-03  3.59e-03    8.77e-02  8.82e-02    1.1e-05
1767200    4.86e-01  4.80e-01    2.72e-03  1.23e-03    1.40e-01  1.39e-01    1.1e-05
1767300    2.99e-01  2.79e-01    3.19e-03  3.21e-03    8.60e-02  8.03e-02    1.1e-05
1767400    3.38e-01  3.33e-01    2.03e-03  1.70e-03    9.74e-02  9.61e-02    1.1e-05
1767500    3.38e-01  3.73e-01    2.03e-03  1.04e-03    9.74e-02  1.08e-01    1.1e-05
1767600    3.38e-01  3.43e-01    2.00e-03  8.72e-04    9.74e-02  9.91e-02    1.1e-05
1767700    3.39e-01  2.66e-01    3.11e-03  1.98e-03    9.74e-02  7.67e-02    1.1e-05
1767800    2.77e-01  2.69e-01    4.74e-03  9.07e-04    7.81e-02  7.77e-02    1.1e-05
1767900    3.38e-01  3.10e-01    2.28e-03  2.14e-04    9.74e-02  8.97e-02    1.1e-05
1768000    2.77e-01  3.02e-01    2.59e-03  3.86e-04    7.96e-02  8.74e-02    1.1e-05
1768100    4.85e-01  4.30e-01    3.08e-03  1.87e-03    1.40e-01  1.24e-01    1.1e-05
1768200    3.41e-01  3.02e-01    4.09e-03  2.73e-03    9.74e-02  8.66e-02    1.1e-05
1768300    3.38e-01  3.05e-01    2.13e-03  4.17e-04    9.74e-02  8.83e-02    1.1e-05
1768400    3.38e-01  3.74e-01    2.85e-03  2.19e-04    9.72e-02  1.08e-01    1.1e-05
1768500    3.16e-01  4.17e-01    3.84e-03  2.87e-03    9.03e-02  1.20e-01    1.1e-05
1768600    3.09e-01  3.19e-01    4.31e-03  4.00e-03    8.79e-02  9.09e-02    1.1e-05
1768700    3.04e-01  2.86e-01    1.77e-03  5.70e-04    8.76e-02  8.26e-02    1.1e-05
1768800    3.13e-01  3.12e-01    9.18e-04  5.20e-04    9.04e-02  9.01e-02    1.1e-05
1768900    4.13e-01  5.35e-01    1.94e-03  4.15e-03    1.19e-01  1.54e-01    1.1e-05
1769000    1.90e-01  1.87e-01    5.34e-03  4.88e-03    5.07e-02  5.05e-02    1.1e-05
1769100    3.40e-01  3.06e-01    3.67e-03  4.74e-03    9.74e-02  8.67e-02    1.1e-05
1769200    2.99e-01  1.25e-01    1.64e-03  1.35e-03    8.63e-02  3.61e-02    1.1e-05
1769300    3.38e-01  3.10e-01    3.01e-03  3.91e-03    9.73e-02  8.83e-02    1.1e-05
1769400    3.38e-01  3.08e-01    2.75e-03  1.31e-03    9.74e-02  8.89e-02    1.1e-05
1769500    3.39e-01  3.36e-01    3.49e-03  2.94e-03    9.72e-02  9.67e-02    1.1e-05
1769600    1.75e-01  1.96e-01    1.11e-03  1.08e-03    5.04e-02  5.66e-02    1.1e-05
1769700    3.39e-01  3.59e-01    3.29e-03  1.87e-03    9.72e-02  1.04e-01    1.1e-05
1769800    3.38e-01  3.10e-01    2.27e-03  3.12e-04    9.74e-02  8.97e-02    1.1e-05
1769900    2.85e-01  2.95e-01    5.46e-03  8.79e-03    7.97e-02  7.84e-02    1.1e-05
1770000    3.37e-01  3.27e-01    2.02e-03  1.48e-03    9.72e-02  9.43e-02    1.1e-05
1770100    1.68e-01  1.66e-01    3.51e-03  3.08e-03    4.77e-02  4.74e-02    1.1e-05
1770200    3.23e-01  2.98e-01    3.95e-03  3.52e-03    9.23e-02  8.53e-02    1.1e-05
1770300    3.20e-01  2.65e-01    2.36e-03  7.23e-04    9.22e-02  7.66e-02    1.1e-05
1770400    2.99e-01  2.74e-01    2.79e-03  2.00e-03    8.62e-02  7.90e-02    1.1e-05
1770500    3.38e-01  3.22e-01    1.99e-03  5.82e-04    9.75e-02  9.32e-02    1.1e-05
1770600    3.38e-01  3.01e-01    2.21e-03  5.52e-04    9.74e-02  8.71e-02    1.1e-05
1770700    3.40e-01  3.08e-01    3.85e-03  3.55e-03    9.73e-02  8.82e-02    1.1e-05
1770800    3.14e-01  3.23e-01    3.36e-03  1.34e-03    9.00e-02  9.33e-02    1.1e-05
1770900    3.24e-01  3.01e-01    8.10e-03  7.06e-03    8.84e-02  8.27e-02    1.1e-05
1771000    4.50e-01  4.91e-01    8.94e-03  8.22e-03    1.26e-01  1.39e-01    1.1e-05
1771100    1.76e-01  2.09e-01    6.38e-04  1.69e-03    5.10e-02  6.01e-02    1.1e-05
1771200    3.03e-01  2.33e-01    1.33e-03  1.69e-03    8.74e-02  6.70e-02    1.1e-05
1771300    3.13e-01  2.64e-01    1.06e-03  2.43e-03    9.03e-02  7.59e-02    1.1e-05
1771400    2.80e-01  2.98e-01    4.43e-03  8.02e-03    7.92e-02  8.05e-02    1.1e-05
1771500    2.80e-01  2.70e-01    5.75e-03  3.90e-03    7.81e-02  7.67e-02    1.1e-05
1771600    3.38e-01  2.95e-01    2.43e-03  7.65e-04    9.73e-02  8.54e-02    1.1e-05
1771700    3.38e-01  3.23e-01    2.71e-03  4.12e-03    9.74e-02  9.22e-02    1.1e-05
1771800    3.11e-01  2.59e-01    2.13e-03  3.38e-03    8.97e-02  7.39e-02    1.1e-05
1771900    3.38e-01  4.27e-01    2.52e-03  1.28e-03    9.72e-02  1.24e-01    1.1e-05
1772000    3.21e-01  3.18e-01    7.95e-03  6.00e-03    8.78e-02  8.91e-02    1.1e-05
1772100    3.39e-01  2.94e-01    3.31e-03  4.33e-03    9.73e-02  8.33e-02    1.1e-05
1772200    3.03e-01  2.62e-01    1.47e-03  2.81e-04    8.74e-02  7.59e-02    1.1e-05
1772300    3.11e-01  3.25e-01    1.07e-03  2.80e-03    8.98e-02  9.34e-02    1.1e-05
1772400    3.38e-01  2.85e-01    2.54e-03  1.61e-03    9.73e-02  8.22e-02    1.1e-05
1772500    4.29e-01  4.32e-01    5.37e-03  3.78e-03    1.22e-01  1.24e-01    1.1e-05
1772600    3.40e-01  3.42e-01    3.82e-03  1.63e-03    9.73e-02  9.87e-02    1.1e-05
1772700    3.38e-01  4.16e-01    2.31e-03  6.45e-03    9.74e-02  1.18e-01    1.1e-05
1772800    1.85e-01  1.82e-01    4.62e-03  3.13e-03    5.04e-02  5.12e-02    1.1e-05
1772900    2.82e-01  2.72e-01    6.30e-03  7.71e-03    7.80e-02  7.31e-02    1.1e-05
1773000    3.22e-01  3.05e-01    3.11e-03  2.13e-03    9.23e-02  8.79e-02    1.1e-05
1773100    3.21e-01  3.45e-01    2.50e-03  5.50e-04    9.23e-02  9.97e-02    1.1e-05
1773200    1.65e-01  1.54e-01    2.69e-03  1.77e-03    4.73e-02  4.42e-02    1.1e-05
1773300    4.86e-01  4.76e-01    3.19e-03  2.80e-03    1.40e-01  1.37e-01    1.1e-05
1773400    1.81e-01  1.98e-01    3.14e-03  2.25e-03    5.09e-02  5.67e-02    1.1e-05
1773500    3.12e-01  3.46e-01    5.64e-03  4.27e-03    8.77e-02  9.87e-02    1.1e-05
1773600    1.79e-01  1.68e-01    2.66e-03  2.81e-03    5.08e-02  4.74e-02    1.1e-05
1773700    3.04e-01  2.52e-01    2.06e-03  2.28e-03    8.76e-02  7.24e-02    1.1e-05
1773800    3.13e-01  3.01e-01    2.33e-03  7.20e-04    9.03e-02  8.72e-02    1.1e-05
1773900    3.77e-01  3.30e-01    3.45e-03  3.91e-04    1.08e-01  9.55e-02    1.1e-05
1774000    3.12e-01  3.67e-01    1.87e-03  4.13e-03    9.00e-02  1.05e-01    1.1e-05
1774100    3.09e-01  2.84e-01    4.55e-03  5.28e-03    8.76e-02  7.96e-02    1.1e-05
1774200    3.40e-01  3.34e-01    3.42e-03  1.90e-03    9.74e-02  9.62e-02    1.1e-05
1774300    3.04e-01  3.33e-01    1.50e-03  2.89e-03    8.79e-02  9.56e-02    1.1e-05
1774400    3.21e-01  2.93e-01    2.83e-03  2.70e-04    9.21e-02  8.46e-02    1.1e-05
1774500    3.76e-01  3.71e-01    2.41e-03  1.24e-03    1.08e-01  1.07e-01    1.1e-05
1774600    3.21e-01  3.40e-01    2.45e-03  1.33e-03    9.23e-02  9.83e-02    1.1e-05
1774700    4.13e-01  3.76e-01    1.89e-03  8.93e-04    1.19e-01  1.09e-01    1.1e-05
1774800    3.21e-01  3.03e-01    2.38e-03  2.86e-04    9.24e-02  8.77e-02    1.1e-05
1774900    3.11e-01  2.83e-01    1.43e-03  3.04e-04    8.99e-02  8.17e-02    1.1e-05
1775000    1.79e-01  1.87e-01    2.97e-03  3.35e-03    5.05e-02  5.23e-02    1.1e-05
1775100    2.78e-01  2.90e-01    3.40e-03  3.12e-03    7.95e-02  8.30e-02    1.1e-05
1775200    2.76e-01  2.57e-01    2.39e-03  5.58e-05    7.94e-02  7.43e-02    1.1e-05
1775300    1.77e-01  1.88e-01    1.83e-03  2.11e-03    5.08e-02  5.37e-02    1.1e-05
1775400    3.05e-01  1.24e-01    2.34e-03  8.28e-04    8.80e-02  3.58e-02    1.1e-05
1775500    3.04e-01  2.55e-01    2.50e-03  1.95e-03    8.75e-02  7.35e-02    1.1e-05
1775600    3.38e-01  3.20e-01    1.99e-03  1.39e-03    9.74e-02  9.25e-02    1.1e-05
1775700    3.41e-01  3.84e-01    4.77e-03  5.35e-03    9.71e-02  1.09e-01    1.1e-05
1775800    4.14e-01  3.46e-01    1.30e-03  1.89e-04    1.20e-01  1.00e-01    1.1e-05
1775900    3.37e-01  2.92e-01    2.13e-03  3.03e-03    9.72e-02  8.36e-02    1.1e-05
1776000    1.67e-01  1.71e-01    3.91e-03  4.96e-03    4.73e-02  4.76e-02    1.1e-05
1776100    2.75e-01  2.95e-01    2.06e-03  4.26e-03    7.92e-02  8.37e-02    1.1e-05
1776200    4.86e-01  5.20e-01    4.36e-03  2.87e-03    1.40e-01  1.50e-01    1.1e-05
1776300    3.78e-01  4.12e-01    3.76e-03  2.95e-03    1.08e-01  1.19e-01    1.1e-05
1776400    4.85e-01  4.83e-01    2.90e-03  1.84e-03    1.40e-01  1.40e-01    1.1e-05
1776500    3.20e-01  2.40e-01    2.23e-03  1.30e-04    9.22e-02  6.94e-02    1.1e-05
1776600    1.82e-01  2.27e-01    3.55e-03  4.01e-03    5.08e-02  6.37e-02    1.1e-05
1776700    3.42e-01  3.09e-01    4.96e-03  5.65e-03    9.72e-02  8.66e-02    1.1e-05
1776800    3.13e-01  3.35e-01    2.20e-03  1.75e-03    9.00e-02  9.67e-02    1.1e-05
1776900    2.99e-01  3.48e-01    4.39e-03  3.21e-03    8.58e-02  1.00e-01    1.1e-05
1777000    1.75e-01  1.70e-01    7.70e-04  6.41e-04    5.05e-02  4.92e-02    1.1e-05
1777100    1.77e-01  1.53e-01    6.57e-03  5.50e-03    4.84e-02  4.18e-02    1.1e-05
1777200    3.37e-01  3.42e-01    2.08e-03  2.04e-03    9.71e-02  9.87e-02    1.1e-05
1777300    1.77e-01  1.57e-01    1.43e-03  1.52e-03    5.09e-02  4.49e-02    1.1e-05
1777400    2.97e-01  2.92e-01    2.14e-03  4.19e-04    8.58e-02  8.44e-02    1.1e-05
1777500    3.75e-01  3.54e-01    1.87e-03  6.21e-04    1.08e-01  1.02e-01    1.1e-05
1777600    1.76e-01  1.63e-01    1.21e-03  7.04e-04    5.08e-02  4.72e-02    1.1e-05
1777700    2.78e-01  2.73e-01    5.25e-03  1.20e-04    7.79e-02  7.90e-02    1.1e-05
1777800    3.03e-01  3.21e-01    1.52e-03  7.58e-04    8.75e-02  9.28e-02    1.1e-05
1777900    3.37e-01  3.15e-01    2.03e-03  1.91e-03    9.73e-02  9.08e-02    1.1e-05
1778000    3.75e-01  3.43e-01    1.66e-03  2.04e-03    1.08e-01  9.90e-02    1.1e-05
1778100    3.11e-01  3.60e-01    1.04e-03  1.61e-03    8.98e-02  1.04e-01    1.1e-05
1778200    3.04e-01  2.62e-01    1.31e-03  6.21e-04    8.77e-02  7.58e-02    1.1e-05
1778300    4.25e-01  4.43e-01    3.58e-03  1.99e-03    1.22e-01  1.28e-01    1.1e-05
1778400    1.77e-01  1.69e-01    9.23e-04  8.93e-05    5.10e-02  4.90e-02    1.1e-05
1778500    3.21e-01  3.03e-01    3.11e-03  4.21e-04    9.21e-02  8.76e-02    1.1e-05
1778600    3.16e-01  2.72e-01    4.13e-03  2.89e-03    9.00e-02  7.80e-02    1.1e-05
1778700    4.29e-01  4.32e-01    5.15e-03  2.99e-03    1.23e-01  1.24e-01    1.1e-05
1778800    1.65e-01  1.63e-01    2.92e-03  1.11e-04    4.72e-02  4.70e-02    1.1e-05
1778900    3.21e-01  3.80e-01    2.36e-03  2.09e-03    9.23e-02  1.10e-01    1.1e-05
1779000    3.04e-01  2.83e-01    1.33e-03  2.28e-04    8.77e-02  8.19e-02    1.1e-05
1779100    1.79e-01  1.85e-01    2.01e-03  2.37e-03    5.10e-02  5.27e-02    1.1e-05
1779200    3.03e-01  2.92e-01    2.20e-03  1.97e-03    8.73e-02  8.41e-02    1.1e-05
1779300    8.37e-02  1.38e-01    6.72e-03  5.70e-03    2.40e-02  3.98e-02    1.1e-05
1779400    2.80e-01  2.62e-01    3.25e-03  2.61e-03    7.99e-02  7.53e-02    1.1e-05
1779500    1.75e-01  1.65e-01    6.39e-04  6.46e-04    5.04e-02  4.78e-02    1.1e-05
1779600    2.76e-01  2.62e-01    2.08e-03  6.29e-04    7.93e-02  7.56e-02    1.1e-05
1779700    3.37e-01  3.42e-01    1.95e-03  7.53e-04    9.71e-02  9.89e-02    1.1e-05
1779800    3.38e-01  2.90e-01    2.05e-03  7.16e-04    9.74e-02  8.38e-02    1.1e-05
1779900    3.04e-01  2.50e-01    1.58e-03  6.95e-04    8.79e-02  7.24e-02    1.1e-05
1780000    3.13e-01  2.76e-01    2.57e-03  2.43e-03    9.22e-02  8.12e-02    1.0e-05
1780100    2.78e-01  2.43e-01    5.03e-03  1.35e-03    8.00e-02  7.17e-02    1.0e-05
1780200    3.05e-01  3.26e-01    2.93e-03  4.12e-03    8.96e-02  9.52e-02    1.0e-05
1780300    4.25e-01  4.23e-01    2.38e-03  3.04e-03    1.26e-01  1.25e-01    1.0e-05
1780400    3.03e-01  2.73e-01    1.08e-03  1.92e-03    8.97e-02  8.05e-02    1.0e-05
1780500    2.96e-01  2.36e-01    1.26e-03  8.96e-05    8.77e-02  6.98e-02    1.0e-05
1780600    1.76e-01  4.58e-01    3.12e-03  1.36e-03    5.06e-02  1.36e-01    1.0e-05
1780700    3.31e-01  2.71e-01    3.03e-03  4.85e-04    9.75e-02  8.02e-02    1.0e-05
1780800    2.99e-01  2.54e-01    3.35e-03  3.51e-03    8.75e-02  7.40e-02    1.0e-05
1780900    2.86e-01  3.18e-01    2.47e-03  4.60e-03    8.44e-02  9.34e-02    1.0e-05
1781000    2.96e-01  2.41e-01    2.05e-03  2.36e-03    8.73e-02  7.07e-02    1.0e-05
1781100    2.73e-01  2.62e-01    5.65e-03  4.39e-03    7.78e-02  7.57e-02    1.0e-05
1781200    1.73e-01  1.69e-01    1.01e-03  9.32e-05    5.12e-02  5.01e-02    1.0e-05
1781300    1.74e-01  1.97e-01    1.48e-03  5.07e-04    5.13e-02  5.84e-02    1.0e-05
1781400    3.30e-01  4.07e-01    2.40e-03  1.09e-04    9.72e-02  1.21e-01    1.0e-05
1781500    1.72e-01  2.80e-01    6.98e-04  2.14e-04    5.08e-02  8.28e-02    1.0e-05
1781600    3.36e-01  3.59e-01    5.01e-03  2.93e-03    9.75e-02  1.06e-01    1.0e-05
1781700    3.03e-01  3.12e-01    4.39e-03  4.93e-03    8.81e-02  9.03e-02    1.0e-05
1781800    1.71e-01  1.73e-01    6.37e-04  1.09e-03    5.07e-02  5.11e-02    1.0e-05
1781900    3.30e-01  3.19e-01    2.04e-03  3.89e-04    9.74e-02  9.45e-02    1.0e-05
1782000    3.05e-01  4.38e-01    9.67e-04  2.09e-03    9.02e-02  1.30e-01    1.0e-05
1782100    3.32e-01  2.97e-01    4.07e-03  2.52e-03    9.71e-02  8.75e-02    1.0e-05
1782200    3.30e-01  2.61e-01    2.36e-03  9.86e-04    9.72e-02  7.72e-02    1.0e-05
1782300    1.62e-01  1.49e-01    3.04e-03  2.20e-03    4.74e-02  4.39e-02    1.0e-05
1782400    3.05e-01  2.96e-01    1.16e-03  1.38e-03    9.01e-02  8.76e-02    1.0e-05
1782500    3.68e-01  3.45e-01    2.42e-03  1.18e-04    1.09e-01  1.02e-01    1.0e-05
1782600    2.97e-01  2.83e-01    1.40e-03  1.75e-05    8.78e-02  8.38e-02    1.0e-05
1782700    3.30e-01  3.23e-01    2.17e-03  1.24e-03    9.72e-02  9.55e-02    1.0e-05
1782800    1.72e-01  1.67e-01    7.71e-04  7.71e-04    5.09e-02  4.92e-02    1.0e-05
1782900    2.88e-01  2.81e-01    2.61e-03  1.17e-03    8.52e-02  8.33e-02    1.0e-05
1783000    3.31e-01  2.89e-01    2.80e-03  2.98e-04    9.74e-02  8.55e-02    1.0e-05
1783100    2.93e-01  3.45e-01    3.44e-03  2.02e-03    8.63e-02  1.02e-01    1.0e-05
1783200    1.62e-01  1.48e-01    3.76e-03  3.26e-03    4.71e-02  4.30e-02    1.0e-05
1783300    3.18e-01  2.56e-01    4.63e-03  4.11e-03    9.24e-02  7.40e-02    1.0e-05
1783400    3.30e-01  3.53e-01    2.20e-03  3.10e-03    9.72e-02  1.04e-01    1.0e-05
1783500    3.30e-01  2.54e-01    2.60e-03  1.92e-03    9.71e-02  7.49e-02    1.0e-05
1783600    3.29e-01  3.02e-01    1.98e-03  1.21e-03    9.73e-02  8.92e-02    1.0e-05
1783700    4.75e-01  5.28e-01    3.33e-03  6.54e-03    1.40e-01  1.54e-01    1.0e-05
1783800    2.96e-01  2.79e-01    1.92e-03  4.48e-04    8.74e-02  8.26e-02    1.0e-05
1783900    2.97e-01  2.54e-01    1.33e-03  3.70e-04    8.77e-02  7.53e-02    1.0e-05
1784000    3.29e-01  3.17e-01    2.04e-03  1.25e-03    9.71e-02  9.37e-02    1.0e-05
1784100    3.13e-01  3.47e-01    2.70e-03  2.89e-03    9.22e-02  1.02e-01    1.0e-05
1784200    3.29e-01  3.29e-01    1.90e-03  1.42e-03    9.72e-02  9.73e-02    1.0e-05
1784300    3.29e-01  2.63e-01    2.04e-03  3.26e-04    9.71e-02  7.78e-02    1.0e-05
1784400    4.06e-01  4.99e-01    4.17e-03  7.33e-03    1.19e-01  1.45e-01    1.0e-05
1784500    3.31e-01  3.31e-01    3.36e-03  8.53e-04    9.72e-02  9.79e-02    1.0e-05
1784600    4.76e-01  4.60e-01    3.02e-03  5.76e-03    1.41e-01  1.35e-01    1.0e-05
1784700    4.03e-01  4.21e-01    1.35e-03  5.88e-04    1.19e-01  1.25e-01    1.0e-05
1784800    3.11e-01  3.69e-01    4.82e-03  4.71e-03    9.00e-02  1.08e-01    1.0e-05
1784900    3.29e-01  3.16e-01    2.10e-03  2.42e-03    9.72e-02  9.32e-02    1.0e-05
1785000    2.73e-01  2.99e-01    2.68e-03  6.03e-03    8.01e-02  8.54e-02    1.0e-05
